date,actual,predicted_raw,shap_base,pred_reconstructed,reconstruction_error,regime,AR (inflation),PPI / cost-push,Monetary policy,FX,Oil,Trade,Labour market,signed_sum_excl_base,pred_from_groups
2022-08-01,6.519898391193912,6.568312644958496,2.8474416732788086,6.5683135986328125,9.5367431640625e-07,Energy Crisis,0.5074926018714905,1.8570090532302856,0.04857524484395981,-0.07039951905608177,0.13447138667106628,1.1109229996800423,0.1328001767396927,3.7208719439804554,6.568313617259264
2022-09-01,5.887300252312877,6.336302757263184,2.9016597270965576,6.3363049030303955,2.1457672119140625e-06,Energy Crisis,0.3392021656036377,1.566909670829773,0.09790670871734619,-0.08826443273574114,0.18568089604377747,1.3385598585009575,-0.005349555518478155,3.4346453114412725,6.33630503853783
2022-10-01,7.045840407470294,5.552760601043701,3.119544267654419,5.552757978439331,-2.6226043701171875e-06,Energy Crisis,0.661891758441925,1.9505586624145508,-0.37942636013031006,-0.1048843041062355,-0.17090736329555511,0.5693545192480087,-0.09337301552295685,2.433213897049427,5.552758164703846
2022-11-01,6.297229219143574,3.113225221633911,3.181299924850464,3.113225758075714,5.364418029785156e-07,Energy Crisis,1.1125860214233398,-0.7761151194572449,-0.14306236803531647,-0.09238295257091522,-0.20674550533294678,0.013041880913078785,0.024603871628642082,-0.06807417143136263,3.1132257534191012
2022-12-01,6.510851419031716,5.224578380584717,3.2348690032958984,5.2245800495147705,1.6689300537109375e-06,Energy Crisis,1.3735488653182983,0.6757163405418396,-0.3096780478954315,0.10451072454452515,-0.14423061907291412,0.1613396406173706,0.12850415706634521,1.9897110611200333,5.224580064415932
2023-01-01,6.435643564356441,3.665559768676758,3.327531099319458,3.6655599772930145,2.086162567138672e-07,Disinflation,1.2503145933151245,-0.8929960131645203,-0.12315132468938828,0.1965373456478119,-0.0685323178768158,0.012749726884067059,-0.03689311444759369,0.33802889566868544,3.6655599949881434
2023-02-01,6.666666666666665,4.237762451171875,3.378009080886841,4.237761497497559,-9.5367431640625e-07,Disinflation,1.5130236148834229,-0.7659866809844971,-0.05744797736406326,0.31244097650051117,-0.037270981818437576,-0.05470369569957256,-0.05030285567045212,0.8597523998469114,4.237761480733752
2023-03-01,6.362153344208821,5.959377765655518,3.4372920989990234,5.959378004074097,2.384185791015625e-07,Disinflation,2.0145859718322754,-0.28785082697868347,0.24227707087993622,0.541386216878891,0.006875432562083006,0.06195913814008236,-0.057147178798913956,2.5220858245156705,5.959377923514694
2023-04-01,5.394524959742353,6.139205455780029,3.091170310974121,6.139205455780029,0.0,Disinflation,2.655057191848755,-0.3146117627620697,-0.018816329538822174,0.7343376278877258,-0.00187825714237988,0.007208187133073807,-0.013261513784527779,3.048035143641755,6.139205454615876
2023-05-01,4.842615012106544,5.793510913848877,3.124770164489746,5.79351282119751,1.9073486328125e-06,Disinflation,2.635143280029297,-0.37058117985725403,-0.040756139904260635,0.53948774933815,-0.05526454374194145,-0.0048005301505327225,-0.034486062824726105,2.668742572888732,5.793512737378478
2023-06-01,3.343949044585992,5.62947940826416,3.151036024093628,5.629474401473999,-5.0067901611328125e-06,Disinflation,2.4649829864501953,-0.4657251834869385,-0.018001139163970947,0.548428900539875,0.016258571296930313,-0.058076320216059685,-0.009429516270756721,2.478438299149275,5.629474323242903
2023-07-01,4.047619047619033,4.989449501037598,3.100008726119995,4.989449143409729,-3.5762786865234375e-07,Disinflation,2.3622758388519287,-0.7609203457832336,-0.157295361161232,0.5657281875610352,-0.08588886260986328,0.005858268588781357,-0.04031731188297272,1.8894404135644436,4.989449139684439
2023-08-01,4.769475357710662,4.272976875305176,3.0920846462249756,4.272977113723755,2.384185791015625e-07,Disinflation,1.9787402153015137,-0.6156710982322693,-0.29519689083099365,0.3803270235657692,-0.039546623826026917,-0.21976635605096817,-0.007993719540536404,1.1808925503864884,4.272977196611464
2023-09-01,4.765687053216849,3.556576728820801,3.12127685546875,3.556577444076538,7.152557373046875e-07,Disinflation,0.915324330329895,-0.5104016065597534,-0.26780426502227783,0.5341997444629669,-0.024294227361679077,-0.2332611419260502,0.021537750959396362,0.4353005848824978,3.556577440351248
2023-10-01,4.67882632831087,3.912456512451172,3.268826961517334,3.9124563336372375,-1.7881393432617188e-07,Disinflation,0.5355587005615234,-0.28949201107025146,-0.2272426337003708,0.6396824419498444,0.01838510110974312,-0.06146770715713501,0.028205491602420807,0.6436293832957745,3.9124563448131084
2023-11-01,4.502369668246464,5.233853816986084,3.3106110095977783,5.233853816986084,0.0,Disinflation,1.273451805114746,0.00015717558562755585,-0.19465798139572144,0.839414119720459,0.019437609240412712,-0.020997353829443455,0.0064376057125627995,1.9232429801486433,5.233853989746422
2023-12-01,3.9184952978056353,4.516275882720947,3.2998311519622803,4.516276240348816,3.5762786865234375e-07,Disinflation,1.3524874448776245,-0.18077844381332397,-0.3287811577320099,0.47456395626068115,-0.031079228967428207,-0.06975140795111656,-0.0002161324955523014,1.2164450301788747,4.516276182141155
2024-01-01,3.6434108527131803,4.435132026672363,3.157014846801758,4.435132145881653,1.1920928955078125e-07,Disinflation,1.3021942377090454,-0.28756555914878845,-0.15048766136169434,0.601224735379219,-0.09636368602514267,-0.11095280945301056,0.020068110898137093,1.2781173679977655,4.435132214799523
2024-02-01,3.009259259259256,4.426650524139404,3.1673266887664795,4.426648855209351,-1.6689300537109375e-06,Disinflation,1.2226563692092896,-0.25258660316467285,-0.303134560585022,0.6455050110816956,-0.010149510577321053,0.01518358662724495,-0.058152105659246445,1.2593221869319677,4.426648875698447
2024-03-01,2.60736196319018,3.9754791259765625,3.1667110919952393,3.9754798412323,7.152557373046875e-07,Disinflation,0.8265352845191956,-0.2605946660041809,-0.11416421085596085,0.4366215765476227,-0.06937405467033386,-0.0525066580157727,0.04225151613354683,0.8087687876541167,3.975479879649356
2024-04-01,2.7501909854851014,4.208828449249268,3.4166970252990723,4.208825886249542,-2.562999725341797e-06,Disinflation,0.28579533100128174,0.022382864728569984,-0.18418818712234497,0.819515734910965,-0.04672183468937874,0.013712100684642792,-0.11836712807416916,0.7921288814395666,4.208825906738639
2024-05-01,2.617397998460369,3.363300085067749,3.4155683517456055,3.3633006513118744,5.662441253662109e-07,Disinflation,0.32396844029426575,-0.21863943338394165,-0.46152910590171814,0.4423351436853409,-0.03789680823683739,0.06835285574197769,-0.16885879635810852,-0.05226770415902138,3.363300647586584
2024-06-01,3.0046224961479018,2.725816011428833,3.3948092460632324,2.7258159518241882,-5.960464477539063e-08,Normalization,-0.04352940618991852,-0.2805083990097046,-0.39347460865974426,0.3761988580226898,-0.08765576779842377,-0.07769720256328583,-0.16232676804065704,-0.6689932942390442,2.7258159518241882
2024-07-01,2.593440122044255,2.53243350982666,3.2812957763671875,2.532434105873108,5.960464477539062e-07,Normalization,-0.5339842438697815,-0.13993215560913086,-0.2688555419445038,0.40020602196455,-0.07022768259048462,-0.05784624349325895,-0.07822181284427643,-0.7488616583868861,2.5324341179803014
2024-08-01,2.3520485584218376,2.5702898502349854,3.2734792232513428,2.5702911019325256,1.2516975402832031e-06,Normalization,-0.33029329776763916,-0.17110776901245117,-0.21099252998828888,0.1708356961607933,-0.09515060484409332,-0.025608176365494728,-0.04087146744132042,-0.7031881492584944,2.5702910739928484
2024-09-01,2.1986353297952954,2.4538092613220215,3.2706193923950195,2.4538094997406006,2.384185791015625e-07,Normalization,-0.5084262490272522,-0.14674893021583557,-0.24249102175235748,0.12690379843115807,-0.008282849565148354,0.012780912220478058,-0.05054551735520363,-0.8168098572641611,2.4538095351308584
2024-10-01,2.348484848484844,2.622788429260254,3.3353142738342285,2.6227885484695435,1.1920928955078125e-07,Normalization,-0.18485581874847412,-0.1795298308134079,-0.2677063047885895,0.12432689405977726,-0.08300139009952545,-0.07080394797958434,-0.05095535144209862,-0.7125257498119026,2.622788524022326
